representative	cluster_size
GCF_044129415.1_ASM4412941v1_genomic.fna.gz	2
GCF_044142145.1_ASM4414214v1_genomic.fna.gz	1
GCF_044326295.1_ASM4432629v1_genomic.fna.gz	2
GCF_044326315.1_ASM4432631v1_genomic.fna.gz	1
GCF_044326405.1_ASM4432640v1_genomic.fna.gz	1
GCF_044326415.1_ASM4432641v1_genomic.fna.gz	1
GCF_044326715.1_ASM4432671v1_genomic.fna.gz	1
GCF_044326795.1_ASM4432679v1_genomic.fna.gz	3
GCF_044326885.1_ASM4432688v1_genomic.fna.gz	8
GCF_044327185.1_ASM4432718v1_genomic.fna.gz	2
GCF_044327335.1_ASM4432733v1_genomic.fna.gz	2
GCF_044327435.1_ASM4432743v1_genomic.fna.gz	1
GCF_044327655.1_ASM4432765v1_genomic.fna.gz	1
GCF_044327725.1_ASM4432772v1_genomic.fna.gz	1
GCF_044327745.1_ASM4432774v1_genomic.fna.gz	2
GCF_044327805.1_ASM4432780v1_genomic.fna.gz	2
GCF_044327835.1_ASM4432783v1_genomic.fna.gz	3
GCF_044327915.1_ASM4432791v1_genomic.fna.gz	1
GCF_044328045.1_ASM4432804v1_genomic.fna.gz	2
GCF_044328065.1_ASM4432806v1_genomic.fna.gz	2
GCF_044328075.1_ASM4432807v1_genomic.fna.gz	1
GCF_044328095.1_ASM4432809v1_genomic.fna.gz	1
GCF_044328175.1_ASM4432817v1_genomic.fna.gz	1
GCF_044328285.1_ASM4432828v1_genomic.fna.gz	1
GCF_044328315.1_ASM4432831v1_genomic.fna.gz	2
GCF_044328385.1_ASM4432838v1_genomic.fna.gz	3
GCF_044328555.1_ASM4432855v1_genomic.fna.gz	2
GCF_044328665.1_ASM4432866v1_genomic.fna.gz	2
GCF_044329325.1_ASM4432932v1_genomic.fna.gz	4
GCF_044329365.1_ASM4432936v1_genomic.fna.gz	1
GCF_044329385.1_ASM4432938v1_genomic.fna.gz	4
GCF_044329785.1_ASM4432978v1_genomic.fna.gz	1
GCF_044329855.1_ASM4432985v1_genomic.fna.gz	1
GCF_044330225.1_ASM4433022v1_genomic.fna.gz	1
GCF_044330565.1_ASM4433056v1_genomic.fna.gz	1
GCF_044330665.1_ASM4433066v1_genomic.fna.gz	1
GCF_044330815.1_ASM4433081v1_genomic.fna.gz	4
GCF_044330965.1_ASM4433096v1_genomic.fna.gz	6
GCF_044331185.1_ASM4433118v1_genomic.fna.gz	4
GCF_044331445.1_ASM4433144v1_genomic.fna.gz	5
GCF_044331535.1_ASM4433153v1_genomic.fna.gz	11
GCF_044331715.1_ASM4433171v1_genomic.fna.gz	1
GCF_044331935.1_ASM4433193v1_genomic.fna.gz	1
GCF_044332235.1_ASM4433223v1_genomic.fna.gz	30
GCF_044332385.1_ASM4433238v1_genomic.fna.gz	4
GCF_044332485.1_ASM4433248v1_genomic.fna.gz	4
GCF_044333045.1_ASM4433304v1_genomic.fna.gz	2
GCF_044333095.1_ASM4433309v1_genomic.fna.gz	1
GCF_044333135.1_ASM4433313v1_genomic.fna.gz	1
GCF_044333195.1_ASM4433319v1_genomic.fna.gz	1
GCF_044333285.1_ASM4433328v1_genomic.fna.gz	1
GCF_044333315.1_ASM4433331v1_genomic.fna.gz	2
GCF_044333485.1_ASM4433348v1_genomic.fna.gz	1
GCF_044333725.1_ASM4433372v1_genomic.fna.gz	2
GCF_044333745.1_ASM4433374v1_genomic.fna.gz	3
GCF_044333905.1_ASM4433390v1_genomic.fna.gz	2
GCF_044333915.1_ASM4433391v1_genomic.fna.gz	1
GCF_044333945.1_ASM4433394v1_genomic.fna.gz	5
GCF_044334145.1_ASM4433414v1_genomic.fna.gz	1
GCF_044334165.1_ASM4433416v1_genomic.fna.gz	2
GCF_044334205.1_ASM4433420v1_genomic.fna.gz	1
GCF_044334385.1_ASM4433438v1_genomic.fna.gz	2
GCF_044334465.1_ASM4433446v1_genomic.fna.gz	1
GCF_044334505.1_ASM4433450v1_genomic.fna.gz	1
GCF_044334515.1_ASM4433451v1_genomic.fna.gz	1
GCF_044334695.1_ASM4433469v1_genomic.fna.gz	2
GCF_044334895.1_ASM4433489v1_genomic.fna.gz	1
GCF_044334925.1_ASM4433492v1_genomic.fna.gz	15
GCF_044335305.1_ASM4433530v1_genomic.fna.gz	1
GCF_044385685.1_ASM4438568v1_genomic.fna.gz	1
GCF_044386095.1_ASM4438609v1_genomic.fna.gz	8
GCF_044386115.1_ASM4438611v1_genomic.fna.gz	4
GCF_044386295.1_ASM4438629v1_genomic.fna.gz	1
GCF_044386565.1_ASM4438656v1_genomic.fna.gz	3
GCF_044386815.1_ASM4438681v1_genomic.fna.gz	1
GCF_044386975.1_ASM4438697v1_genomic.fna.gz	1
GCF_044387025.1_ASM4438702v1_genomic.fna.gz	1
GCF_044387105.1_ASM4438710v1_genomic.fna.gz	2
GCF_044387185.1_ASM4438718v1_genomic.fna.gz	4
GCF_044387305.1_ASM4438730v1_genomic.fna.gz	2
GCF_044387675.1_ASM4438767v1_genomic.fna.gz	4
GCF_044388525.1_ASM4438852v1_genomic.fna.gz	1
GCF_044388715.1_ASM4438871v1_genomic.fna.gz	2
GCF_044389345.1_ASM4438934v1_genomic.fna.gz	2
GCF_044389785.1_ASM4438978v1_genomic.fna.gz	1
GCF_044389845.1_ASM4438984v1_genomic.fna.gz	8
GCF_044389885.1_ASM4438988v1_genomic.fna.gz	2
GCF_044390325.1_ASM4439032v1_genomic.fna.gz	2
GCF_044391325.1_ASM4439132v1_genomic.fna.gz	8
GCF_044391385.1_ASM4439138v1_genomic.fna.gz	4
GCF_044391475.1_ASM4439147v1_genomic.fna.gz	1
GCF_044391605.1_ASM4439160v1_genomic.fna.gz	4
GCF_044391765.1_ASM4439176v1_genomic.fna.gz	1
GCF_044391855.1_ASM4439185v1_genomic.fna.gz	5
GCF_044452745.1_ASM4445274v1_genomic.fna.gz	2
GCF_044452825.1_ASM4445282v1_genomic.fna.gz	1
GCF_044453005.1_ASM4445300v1_genomic.fna.gz	1
GCF_044453095.1_ASM4445309v1_genomic.fna.gz	1
GCF_044453365.1_ASM4445336v1_genomic.fna.gz	2
GCF_044453605.1_ASM4445360v1_genomic.fna.gz	2
GCF_044453625.1_ASM4445362v1_genomic.fna.gz	2
GCF_044453725.1_ASM4445372v1_genomic.fna.gz	1
GCF_044453765.1_ASM4445376v1_genomic.fna.gz	1
GCF_044453845.1_ASM4445384v1_genomic.fna.gz	1
GCF_044454005.1_ASM4445400v1_genomic.fna.gz	1
GCF_044454045.1_ASM4445404v1_genomic.fna.gz	1
GCF_044454195.1_ASM4445419v1_genomic.fna.gz	1
GCF_044454225.1_ASM4445422v1_genomic.fna.gz	1
GCF_044454235.1_ASM4445423v1_genomic.fna.gz	1
GCF_044454345.1_ASM4445434v1_genomic.fna.gz	2
GCF_044454465.1_ASM4445446v1_genomic.fna.gz	1
GCF_044454765.1_ASM4445476v1_genomic.fna.gz	1
GCF_044455165.1_ASM4445516v1_genomic.fna.gz	1
GCF_044455225.1_ASM4445522v1_genomic.fna.gz	1
GCF_044455315.1_ASM4445531v1_genomic.fna.gz	1
GCF_044455385.1_ASM4445538v1_genomic.fna.gz	1
GCF_044455405.1_ASM4445540v1_genomic.fna.gz	1
GCF_044455465.1_ASM4445546v1_genomic.fna.gz	1
GCF_044455505.1_ASM4445550v1_genomic.fna.gz	1
GCF_044455585.1_ASM4445558v1_genomic.fna.gz	1
GCF_044455605.1_ASM4445560v1_genomic.fna.gz	1
GCF_044455705.1_ASM4445570v1_genomic.fna.gz	1
GCF_044455985.1_ASM4445598v1_genomic.fna.gz	2
GCF_044456165.1_ASM4445616v1_genomic.fna.gz	3
GCF_044456225.1_ASM4445622v1_genomic.fna.gz	2
GCF_044456265.1_ASM4445626v1_genomic.fna.gz	1
GCF_044456405.1_ASM4445640v1_genomic.fna.gz	1
GCF_044456445.1_ASM4445644v1_genomic.fna.gz	1
GCF_044456565.1_ASM4445656v1_genomic.fna.gz	1
GCF_044456725.1_ASM4445672v1_genomic.fna.gz	1
GCF_044456745.1_ASM4445674v1_genomic.fna.gz	2
GCF_044456925.1_ASM4445692v1_genomic.fna.gz	1
GCF_044456945.1_ASM4445694v1_genomic.fna.gz	1
GCF_044457265.1_ASM4445726v1_genomic.fna.gz	2
GCF_044457285.1_ASM4445728v1_genomic.fna.gz	2
GCF_044457425.1_ASM4445742v1_genomic.fna.gz	1
GCF_044457445.1_ASM4445744v1_genomic.fna.gz	1
GCF_044457485.1_ASM4445748v1_genomic.fna.gz	2
GCF_044457565.1_ASM4445756v1_genomic.fna.gz	1
GCF_044457585.1_ASM4445758v1_genomic.fna.gz	2
GCF_044457625.1_ASM4445762v1_genomic.fna.gz	4
GCF_044457665.1_ASM4445766v1_genomic.fna.gz	1
GCF_044457825.1_ASM4445782v1_genomic.fna.gz	2
GCF_044457835.1_ASM4445783v1_genomic.fna.gz	1
GCF_044457905.1_ASM4445790v1_genomic.fna.gz	1
GCF_044457925.1_ASM4445792v1_genomic.fna.gz	1
GCF_044458105.1_ASM4445810v1_genomic.fna.gz	1
GCF_044458185.1_ASM4445818v1_genomic.fna.gz	1
GCF_044458225.1_ASM4445822v1_genomic.fna.gz	6
GCF_044458525.1_ASM4445852v1_genomic.fna.gz	1
GCF_044458585.1_ASM4445858v1_genomic.fna.gz	1
GCF_044458665.1_ASM4445866v1_genomic.fna.gz	3
GCF_044458845.1_ASM4445884v1_genomic.fna.gz	1
GCF_044458905.1_ASM4445890v1_genomic.fna.gz	2
GCF_044459035.1_ASM4445903v1_genomic.fna.gz	1
GCF_044459065.1_ASM4445906v1_genomic.fna.gz	2
GCF_044459125.1_ASM4445912v1_genomic.fna.gz	1
GCF_044459145.1_ASM4445914v1_genomic.fna.gz	4
GCF_044459245.1_ASM4445924v1_genomic.fna.gz	3
GCF_044459265.1_ASM4445926v1_genomic.fna.gz	2
GCF_044459365.1_ASM4445936v1_genomic.fna.gz	1
GCF_044459425.1_ASM4445942v1_genomic.fna.gz	1
GCF_044459545.1_ASM4445954v1_genomic.fna.gz	1
GCF_044459745.1_ASM4445974v1_genomic.fna.gz	1
GCF_044459945.1_ASM4445994v1_genomic.fna.gz	2
GCF_044460105.1_ASM4446010v1_genomic.fna.gz	2
GCF_044460185.1_ASM4446018v1_genomic.fna.gz	3
GCF_044460245.1_ASM4446024v1_genomic.fna.gz	2
GCF_044460385.1_ASM4446038v1_genomic.fna.gz	1
GCF_044460845.1_ASM4446084v1_genomic.fna.gz	1
GCF_044461005.1_ASM4446100v1_genomic.fna.gz	3
GCF_044461045.1_ASM4446104v1_genomic.fna.gz	1
GCF_044461225.1_ASM4446122v1_genomic.fna.gz	1
GCF_044461265.1_ASM4446126v1_genomic.fna.gz	1
GCF_044461365.1_ASM4446136v1_genomic.fna.gz	1
GCF_044461425.1_ASM4446142v1_genomic.fna.gz	1
GCF_044461485.1_ASM4446148v1_genomic.fna.gz	1
GCF_044461565.1_ASM4446156v1_genomic.fna.gz	1
GCF_044461685.1_ASM4446168v1_genomic.fna.gz	3
GCF_044465085.1_ASM4446508v1_genomic.fna.gz	1
GCF_044465265.1_ASM4446526v1_genomic.fna.gz	1
GCF_044465285.1_ASM4446528v1_genomic.fna.gz	1
GCF_044465475.1_ASM4446547v1_genomic.fna.gz	1
GCF_044465545.1_ASM4446554v1_genomic.fna.gz	2
GCF_044465645.1_ASM4446564v1_genomic.fna.gz	2
GCF_044465765.1_ASM4446576v1_genomic.fna.gz	1
GCF_044465845.1_ASM4446584v1_genomic.fna.gz	1
GCF_044466325.1_ASM4446632v1_genomic.fna.gz	2
GCF_044466425.1_ASM4446642v1_genomic.fna.gz	1
GCF_044466505.1_ASM4446650v1_genomic.fna.gz	1
GCF_044540275.1_ASM4454027v1_genomic.fna.gz	1
GCF_044540325.1_ASM4454032v1_genomic.fna.gz	2
GCF_044540355.1_ASM4454035v1_genomic.fna.gz	1
GCF_044540485.1_ASM4454048v1_genomic.fna.gz	1
GCF_044540535.1_ASM4454053v1_genomic.fna.gz	1
GCF_044540985.1_ASM4454098v1_genomic.fna.gz	1
GCF_044541755.1_ASM4454175v1_genomic.fna.gz	3
GCF_044541765.1_ASM4454176v1_genomic.fna.gz	1
GCF_044541785.1_ASM4454178v1_genomic.fna.gz	2
GCF_044541955.1_ASM4454195v1_genomic.fna.gz	1
GCF_044542055.1_ASM4454205v1_genomic.fna.gz	2
GCF_044542225.1_ASM4454222v1_genomic.fna.gz	1
GCF_044544205.1_ASM4454420v1_genomic.fna.gz	2
GCF_044544225.1_ASM4454422v1_genomic.fna.gz	2
GCF_044544425.1_ASM4454442v1_genomic.fna.gz	1
GCF_044544605.1_ASM4454460v1_genomic.fna.gz	1
GCF_044544685.1_ASM4454468v1_genomic.fna.gz	2
GCF_044544785.1_ASM4454478v1_genomic.fna.gz	2
GCF_044544805.1_ASM4454480v1_genomic.fna.gz	5
GCF_044544845.1_ASM4454484v1_genomic.fna.gz	1
GCF_044544865.1_ASM4454486v1_genomic.fna.gz	1
GCF_044544925.1_ASM4454492v1_genomic.fna.gz	1
GCF_044545005.1_ASM4454500v1_genomic.fna.gz	2
GCF_044545605.1_ASM4454560v1_genomic.fna.gz	1
GCF_044545645.1_ASM4454564v1_genomic.fna.gz	2
GCF_044545775.1_ASM4454577v1_genomic.fna.gz	3
GCF_044546205.1_ASM4454620v1_genomic.fna.gz	1
GCF_044546345.1_ASM4454634v1_genomic.fna.gz	1
GCF_044546695.1_ASM4454669v1_genomic.fna.gz	1
GCF_044546805.1_ASM4454680v1_genomic.fna.gz	2
GCF_044546825.1_ASM4454682v1_genomic.fna.gz	1
GCF_044546845.1_ASM4454684v1_genomic.fna.gz	2
GCF_044546885.1_ASM4454688v1_genomic.fna.gz	1
GCF_044546895.1_ASM4454689v1_genomic.fna.gz	4
GCF_044546945.1_ASM4454694v1_genomic.fna.gz	2
GCF_044547075.1_ASM4454707v1_genomic.fna.gz	1
GCF_044547105.1_ASM4454710v1_genomic.fna.gz	1
GCF_044547285.1_ASM4454728v1_genomic.fna.gz	2
GCF_044547355.1_ASM4454735v1_genomic.fna.gz	1
GCF_044547565.1_ASM4454756v1_genomic.fna.gz	1
GCF_044547795.1_ASM4454779v1_genomic.fna.gz	1
GCF_044547865.1_ASM4454786v1_genomic.fna.gz	1
GCF_044547965.1_ASM4454796v1_genomic.fna.gz	1
GCF_044548185.1_ASM4454818v1_genomic.fna.gz	2
GCF_044548465.1_ASM4454846v1_genomic.fna.gz	1
GCF_044548515.1_ASM4454851v1_genomic.fna.gz	2
GCF_044548645.1_ASM4454864v1_genomic.fna.gz	2
GCF_044590815.1_ASM4459081v1_genomic.fna.gz	3
GCF_044593055.1_ASM4459305v1_genomic.fna.gz	1
GCF_044593195.1_ASM4459319v1_genomic.fna.gz	2
GCF_044593255.1_ASM4459325v1_genomic.fna.gz	2
GCF_044593455.1_ASM4459345v1_genomic.fna.gz	2
GCF_044593495.1_ASM4459349v1_genomic.fna.gz	2
GCF_044593635.1_ASM4459363v1_genomic.fna.gz	1
GCF_044740805.1_ASM4474080v1_genomic.fna.gz	1
GCF_044740925.1_ASM4474092v1_genomic.fna.gz	1
GCF_044740945.1_ASM4474094v1_genomic.fna.gz	1
GCF_044741085.1_ASM4474108v1_genomic.fna.gz	2
GCF_044741285.1_ASM4474128v1_genomic.fna.gz	1
GCF_044741405.1_ASM4474140v1_genomic.fna.gz	2
GCF_044741525.1_ASM4474152v1_genomic.fna.gz	3
GCF_044741665.1_ASM4474166v1_genomic.fna.gz	3
GCF_044741685.1_ASM4474168v1_genomic.fna.gz	1
GCF_044741705.1_ASM4474170v1_genomic.fna.gz	2
GCF_044741745.1_ASM4474174v1_genomic.fna.gz	1
GCF_044742085.1_ASM4474208v1_genomic.fna.gz	2
GCF_044742165.1_ASM4474216v1_genomic.fna.gz	1
GCF_044742205.1_ASM4474220v1_genomic.fna.gz	2
GCF_044742355.1_ASM4474235v1_genomic.fna.gz	3
GCF_044742595.1_ASM4474259v1_genomic.fna.gz	1
GCF_044742805.1_ASM4474280v1_genomic.fna.gz	2
GCF_044743345.1_ASM4474334v1_genomic.fna.gz	3
GCF_044743815.1_ASM4474381v1_genomic.fna.gz	3
GCF_044743945.1_ASM4474394v1_genomic.fna.gz	4
GCF_044744005.1_ASM4474400v1_genomic.fna.gz	1
GCF_044744085.1_ASM4474408v1_genomic.fna.gz	2
GCF_044744365.1_ASM4474436v1_genomic.fna.gz	1
GCF_044744435.1_ASM4474443v1_genomic.fna.gz	36
GCF_044744625.1_ASM4474462v1_genomic.fna.gz	3
GCF_044744825.1_ASM4474482v1_genomic.fna.gz	1
GCF_044744865.1_ASM4474486v1_genomic.fna.gz	2
GCF_044745705.1_ASM4474570v1_genomic.fna.gz	2
GCF_044746905.1_ASM4474690v1_genomic.fna.gz	2
GCF_044746955.1_ASM4474695v1_genomic.fna.gz	2
GCF_044747105.1_ASM4474710v1_genomic.fna.gz	1
GCF_044747195.1_ASM4474719v1_genomic.fna.gz	1
GCF_044747225.1_ASM4474722v1_genomic.fna.gz	1
GCF_044747265.1_ASM4474726v1_genomic.fna.gz	1
GCF_044747275.1_ASM4474727v1_genomic.fna.gz	2
GCF_044747545.1_ASM4474754v1_genomic.fna.gz	2
GCF_044747605.1_ASM4474760v1_genomic.fna.gz	5
GCF_044747625.1_ASM4474762v1_genomic.fna.gz	1
GCF_044747965.1_ASM4474796v1_genomic.fna.gz	1
GCF_044748105.1_ASM4474810v1_genomic.fna.gz	2
GCF_044748225.1_ASM4474822v1_genomic.fna.gz	1
GCF_044748645.1_ASM4474864v1_genomic.fna.gz	1
GCF_044749245.1_ASM4474924v1_genomic.fna.gz	1
GCF_044749345.1_ASM4474934v1_genomic.fna.gz	1
GCF_044749365.1_ASM4474936v1_genomic.fna.gz	3
GCF_044749425.1_ASM4474942v1_genomic.fna.gz	6
GCF_044749625.1_ASM4474962v1_genomic.fna.gz	3
GCF_044749705.1_ASM4474970v1_genomic.fna.gz	2
GCF_044749825.1_ASM4474982v1_genomic.fna.gz	1
GCF_044749865.1_ASM4474986v1_genomic.fna.gz	4
GCF_044750305.1_ASM4475030v1_genomic.fna.gz	2
GCF_044750545.1_ASM4475054v1_genomic.fna.gz	1
GCF_044750665.1_ASM4475066v1_genomic.fna.gz	2
GCF_044750685.1_ASM4475068v1_genomic.fna.gz	1
GCF_044750765.1_ASM4475076v1_genomic.fna.gz	2
GCF_044750845.1_ASM4475084v1_genomic.fna.gz	1
GCF_044750885.1_ASM4475088v1_genomic.fna.gz	2
GCF_044750985.1_ASM4475098v1_genomic.fna.gz	1
GCF_044751045.1_ASM4475104v1_genomic.fna.gz	2
GCF_044751285.1_ASM4475128v1_genomic.fna.gz	1
GCF_044752665.1_ASM4475266v1_genomic.fna.gz	1
GCF_044752725.1_ASM4475272v1_genomic.fna.gz	2
GCF_044753105.1_ASM4475310v1_genomic.fna.gz	1
GCF_044753345.1_ASM4475334v1_genomic.fna.gz	2
GCF_044753355.1_ASM4475335v1_genomic.fna.gz	1
GCF_044753525.1_ASM4475352v1_genomic.fna.gz	1
GCF_044753545.1_ASM4475354v1_genomic.fna.gz	1
GCF_044753605.1_ASM4475360v1_genomic.fna.gz	3
GCF_044753645.1_ASM4475364v1_genomic.fna.gz	2
GCF_044753805.1_ASM4475380v1_genomic.fna.gz	1
GCF_044753825.1_ASM4475382v1_genomic.fna.gz	7
GCF_044753845.1_ASM4475384v1_genomic.fna.gz	2
GCF_044754085.1_ASM4475408v1_genomic.fna.gz	10
GCF_044754125.1_ASM4475412v1_genomic.fna.gz	2
GCF_044754145.1_ASM4475414v1_genomic.fna.gz	1
GCF_044754305.1_ASM4475430v1_genomic.fna.gz	1
GCF_044754345.1_ASM4475434v1_genomic.fna.gz	1
GCF_044754365.1_ASM4475436v1_genomic.fna.gz	2
GCF_044754385.1_ASM4475438v1_genomic.fna.gz	2
GCF_044754465.1_ASM4475446v1_genomic.fna.gz	2
GCF_044754545.1_ASM4475454v1_genomic.fna.gz	1
GCF_044754585.1_ASM4475458v1_genomic.fna.gz	1
GCF_044754625.1_ASM4475462v1_genomic.fna.gz	8
GCF_044754805.1_ASM4475480v1_genomic.fna.gz	2
GCF_044754825.1_ASM4475482v1_genomic.fna.gz	4
GCF_044754885.1_ASM4475488v1_genomic.fna.gz	6
GCF_044754905.1_ASM4475490v1_genomic.fna.gz	1
GCF_044755265.1_ASM4475526v1_genomic.fna.gz	1
GCF_044755385.1_ASM4475538v1_genomic.fna.gz	1
GCF_044755865.1_ASM4475586v1_genomic.fna.gz	1
GCF_044756385.1_ASM4475638v1_genomic.fna.gz	2
GCF_044756665.1_ASM4475666v1_genomic.fna.gz	9
GCF_044756785.1_ASM4475678v1_genomic.fna.gz	2
GCF_044756925.1_ASM4475692v1_genomic.fna.gz	2
GCF_044756975.1_ASM4475697v1_genomic.fna.gz	2
GCF_044757005.1_ASM4475700v1_genomic.fna.gz	1
GCF_044757125.1_ASM4475712v1_genomic.fna.gz	2
GCF_044757185.1_ASM4475718v1_genomic.fna.gz	10
GCF_044757265.1_ASM4475726v1_genomic.fna.gz	1
GCF_044757365.1_ASM4475736v1_genomic.fna.gz	1
GCF_044757405.1_ASM4475740v1_genomic.fna.gz	5
GCF_044757425.1_ASM4475742v1_genomic.fna.gz	1
GCF_044757485.1_ASM4475748v1_genomic.fna.gz	1
GCF_044757505.1_ASM4475750v1_genomic.fna.gz	1
GCF_044757575.1_ASM4475757v1_genomic.fna.gz	4
GCF_044757595.1_ASM4475759v1_genomic.fna.gz	1
GCF_044757715.1_ASM4475771v1_genomic.fna.gz	1
GCF_044757755.1_ASM4475775v1_genomic.fna.gz	1
GCF_044757835.1_ASM4475783v1_genomic.fna.gz	1
GCF_044758075.1_ASM4475807v1_genomic.fna.gz	2
GCF_044759165.1_ASM4475916v1_genomic.fna.gz	1
GCF_044759205.1_ASM4475920v1_genomic.fna.gz	1
GCF_044759225.1_ASM4475922v1_genomic.fna.gz	2
GCF_044759275.1_ASM4475927v1_genomic.fna.gz	1
GCF_044759445.1_ASM4475944v1_genomic.fna.gz	2
GCF_044759845.1_ASM4475984v1_genomic.fna.gz	1
GCF_044759945.1_ASM4475994v1_genomic.fna.gz	1
GCF_044759995.1_ASM4475999v1_genomic.fna.gz	1
GCF_044760185.1_ASM4476018v1_genomic.fna.gz	1
GCF_044760215.1_ASM4476021v1_genomic.fna.gz	2
GCF_044760685.1_ASM4476068v1_genomic.fna.gz	1
GCF_044761015.1_ASM4476101v1_genomic.fna.gz	2
GCF_044761385.1_ASM4476138v1_genomic.fna.gz	1
GCF_044761525.1_ASM4476152v1_genomic.fna.gz	2
GCF_044762235.1_ASM4476223v1_genomic.fna.gz	1
GCF_044762405.1_ASM4476240v1_genomic.fna.gz	1
GCF_044762985.1_ASM4476298v1_genomic.fna.gz	1
GCF_044763065.1_ASM4476306v1_genomic.fna.gz	1
GCF_044763085.1_ASM4476308v1_genomic.fna.gz	1
GCF_044763205.1_ASM4476320v1_genomic.fna.gz	1
GCF_044763225.1_ASM4476322v1_genomic.fna.gz	1
GCF_044763255.1_ASM4476325v1_genomic.fna.gz	1
GCF_044763325.1_ASM4476332v1_genomic.fna.gz	2
GCF_044763335.1_ASM4476333v1_genomic.fna.gz	2
GCF_044763345.1_ASM4476334v1_genomic.fna.gz	1
GCF_044763465.1_ASM4476346v1_genomic.fna.gz	1
GCF_044763505.1_ASM4476350v1_genomic.fna.gz	3
GCF_044763515.1_ASM4476351v1_genomic.fna.gz	2
GCF_044763645.1_ASM4476364v1_genomic.fna.gz	2
GCF_044763735.1_ASM4476373v1_genomic.fna.gz	2
GCF_044763755.1_ASM4476375v1_genomic.fna.gz	9
GCF_044763775.1_ASM4476377v1_genomic.fna.gz	1
GCF_044764245.1_ASM4476424v1_genomic.fna.gz	1
GCF_044764445.1_ASM4476444v1_genomic.fna.gz	1
GCF_044764475.1_ASM4476447v1_genomic.fna.gz	2
GCF_044764515.1_ASM4476451v1_genomic.fna.gz	1
GCF_044764565.1_ASM4476456v1_genomic.fna.gz	1
GCF_044764595.1_ASM4476459v1_genomic.fna.gz	1
GCF_044764665.1_ASM4476466v1_genomic.fna.gz	1
GCF_044764825.1_ASM4476482v1_genomic.fna.gz	1
GCF_044764845.1_ASM4476484v1_genomic.fna.gz	1
GCF_044764885.1_ASM4476488v1_genomic.fna.gz	1
GCF_044764905.1_ASM4476490v1_genomic.fna.gz	1
GCF_044764945.1_ASM4476494v1_genomic.fna.gz	1
GCF_044764965.1_ASM4476496v1_genomic.fna.gz	1
GCF_044764985.1_ASM4476498v1_genomic.fna.gz	1
GCF_044765205.1_ASM4476520v1_genomic.fna.gz	1
GCF_044765225.1_ASM4476522v1_genomic.fna.gz	17
GCF_044765305.1_ASM4476530v1_genomic.fna.gz	3
GCF_044765405.1_ASM4476540v1_genomic.fna.gz	1
GCF_044765485.1_ASM4476548v1_genomic.fna.gz	1
GCF_044765525.1_ASM4476552v1_genomic.fna.gz	3
GCF_044765545.1_ASM4476554v1_genomic.fna.gz	2
GCF_044765585.1_ASM4476558v1_genomic.fna.gz	1
GCF_044765705.1_ASM4476570v1_genomic.fna.gz	3
GCF_044765805.1_ASM4476580v1_genomic.fna.gz	1
GCF_044765865.1_ASM4476586v1_genomic.fna.gz	1
GCF_044765905.1_ASM4476590v1_genomic.fna.gz	1
GCF_044765925.1_ASM4476592v1_genomic.fna.gz	2
GCF_044765945.1_ASM4476594v1_genomic.fna.gz	1
GCF_044766005.1_ASM4476600v1_genomic.fna.gz	2
GCF_044766025.1_ASM4476602v1_genomic.fna.gz	1
GCF_044766265.1_ASM4476626v1_genomic.fna.gz	1
GCF_044766285.1_ASM4476628v1_genomic.fna.gz	1
GCF_044766325.1_ASM4476632v1_genomic.fna.gz	3
GCF_044766345.1_ASM4476634v1_genomic.fna.gz	1
GCF_044766405.1_ASM4476640v1_genomic.fna.gz	1
GCF_044766465.1_ASM4476646v1_genomic.fna.gz	1
GCF_044766665.1_ASM4476666v1_genomic.fna.gz	1
GCF_044766825.1_ASM4476682v1_genomic.fna.gz	1
GCF_044766845.1_ASM4476684v1_genomic.fna.gz	1
GCF_044766935.1_ASM4476693v1_genomic.fna.gz	1
GCF_044767145.1_ASM4476714v1_genomic.fna.gz	1
GCF_044767225.1_ASM4476722v1_genomic.fna.gz	2
GCF_044767385.1_ASM4476738v1_genomic.fna.gz	1
GCF_044767465.1_ASM4476746v1_genomic.fna.gz	1
GCF_044767505.1_ASM4476750v1_genomic.fna.gz	1
GCF_044767515.1_ASM4476751v1_genomic.fna.gz	1
GCF_044767525.1_ASM4476752v1_genomic.fna.gz	1
GCF_044767765.1_ASM4476776v1_genomic.fna.gz	1
GCF_044767775.1_ASM4476777v1_genomic.fna.gz	1
GCF_044767785.1_ASM4476778v1_genomic.fna.gz	1
GCF_044767875.1_ASM4476787v1_genomic.fna.gz	1
GCF_044767915.1_ASM4476791v1_genomic.fna.gz	1
GCF_044767945.1_ASM4476794v1_genomic.fna.gz	1
GCF_044767965.1_ASM4476796v1_genomic.fna.gz	1
GCF_044768135.1_ASM4476813v1_genomic.fna.gz	2
GCF_044768165.1_ASM4476816v1_genomic.fna.gz	1
GCF_044768225.1_ASM4476822v1_genomic.fna.gz	1
GCF_044768275.1_ASM4476827v1_genomic.fna.gz	2
GCF_044768305.1_ASM4476830v1_genomic.fna.gz	1
GCF_044768335.1_ASM4476833v1_genomic.fna.gz	1
GCF_044768405.1_ASM4476840v1_genomic.fna.gz	2
GCF_044768475.1_ASM4476847v1_genomic.fna.gz	3
GCF_044768605.1_ASM4476860v1_genomic.fna.gz	2
GCF_044768625.1_ASM4476862v1_genomic.fna.gz	1
GCF_044768665.1_ASM4476866v1_genomic.fna.gz	2
