scaffold	representative	dereplication_status
NZ_JBITRZ010000001.1	GCF_044540355.1	dereplication_representative
NZ_JBITSF010000015.1	GCF_044540485.1	dereplication_representative
NZ_JBITSH010000009.1	GCF_044540535.1	dereplication_representative
NZ_JBITSR010000006.1	GCF_044540985.1	dereplication_representative
NZ_JBITTH010000034.1	GCF_044541755.1	dereplication_representative
NZ_JBHJQD010000019.1	GCF_044541755.1	redundant
NZ_JBHYQD010000031.1	GCF_044541755.1	redundant
NZ_JBITTG010000011.1	GCF_044541765.1	dereplication_representative
NZ_JBITTI010000011.1	GCF_044541785.1	dereplication_representative
NZ_JBICBN010000011.1	GCF_044541785.1	readded_by_cluster_content
NZ_JBITTM010000053.1	GCF_044541955.1	dereplication_representative
NZ_JBITUB010000002.1	GCF_044542225.1	dereplication_representative
NZ_JBITWS010000037.1	GCF_044544095.1	dereplication_representative
NZ_JBITWZ010000012.1	GCF_044544205.1	dereplication_representative
NZ_JBFASJ010000032.1	GCF_044544205.1	redundant
NZ_JBITXE010000001.1	GCF_044544425.1	dereplication_representative
NZ_JBITXI010000022.1	GCF_044544605.1	dereplication_representative
NZ_JBITXL010000006.1	GCF_044544685.1	dereplication_representative
NZ_JBITXL010000010.1	GCF_044544685.1	dereplication_representative
NZ_JBITXV010000011.1	GCF_044544845.1	dereplication_representative
NZ_JBITXT010000004.1	GCF_044544865.1	dereplication_representative
NZ_JBITXX010000031.1	GCF_044544925.1	dereplication_representative
NZ_JBITXY010000022.1	GCF_044545005.1	dereplication_representative
NZ_JBEZAC010000020.1	GCF_044545005.1	redundant
NZ_JBITYF010000042.1	GCF_044545605.1	dereplication_representative
NZ_JBITYH010000024.1	GCF_044545645.1	dereplication_representative
NZ_JBITYH010000001.1	GCF_044545645.1	dereplication_representative
NZ_JBITYV010000005.1	GCF_044546205.1	dereplication_representative
NZ_JBITYZ010000001.1	GCF_044546345.1	dereplication_representative
NZ_JBITZJ010000009.1	GCF_044546695.1	dereplication_representative
NZ_JBITZK010000011.1	GCF_044546805.1	dereplication_representative
NZ_JBITZK010000002.1	GCF_044546805.1	dereplication_representative
NZ_JBITZM010000007.1	GCF_044546825.1	dereplication_representative
NZ_JBITZL010000007.1	GCF_044546845.1	dereplication_representative
NZ_JBITZG010000007.1	GCF_044546845.1	redundant
NZ_JBITZO010000001.1	GCF_044546885.1	dereplication_representative
NZ_JBITZN010000004.1	GCF_044546895.1	dereplication_representative
NZ_JBITZN010000024.1	GCF_044546895.1	dereplication_representative
NZ_JBEZEE010000005.1	GCF_044546895.1	redundant
NZ_JBEZEE010000019.1	GCF_044546895.1	redundant
NZ_JBITZP010000026.1	GCF_044546945.1	dereplication_representative
NZ_JBITZP010000052.1	GCF_044546945.1	dereplication_representative
NZ_JBITZU010000007.1	GCF_044547075.1	dereplication_representative
NZ_JBITZW010000013.1	GCF_044547105.1	dereplication_representative
NZ_JBIUAE010000001.1	GCF_044547265.1	dereplication_representative
NZ_JBIUAE010000003.1	GCF_044547265.1	dereplication_representative
NZ_JBFATM010000072.1	GCF_044547265.1	redundant
NZ_JBFATM010000022.1	GCF_044547265.1	redundant
NZ_JBIUAF010000005.1	GCF_044547285.1	dereplication_representative
NZ_JBIUAF010000002.1	GCF_044547285.1	dereplication_representative
NZ_JBIUAG010000026.1	GCF_044547355.1	dereplication_representative
NZ_JBIUAQ010000055.1	GCF_044547565.1	dereplication_representative
NZ_JBIUBB010000002.1	GCF_044547795.1	dereplication_representative
NZ_JBIUBF010000003.1	GCF_044547865.1	dereplication_representative
NZ_JBIUBI010000004.1	GCF_044547965.1	dereplication_representative
NZ_JBIUBN010000020.1	GCF_044548185.1	dereplication_representative
NZ_LRQV01000156.1	GCF_044548185.1	redundant
NZ_JBIUBW010000047.1	GCF_044548465.1	dereplication_representative
NZ_JBIUCD010000037.1	GCF_044548515.1	dereplication_representative
NZ_JBIUCD010000007.1	GCF_044548515.1	dereplication_representative
NZ_JBIUCG010000006.1	GCF_044548645.1	dereplication_representative
NZ_JBFAXY010000015.1	GCF_044548645.1	redundant
NZ_CP172447.1	GCF_044590125.1	dereplication_representative
NZ_RAIG01000575.1	GCF_044590125.1	readded_by_cluster_content
NZ_MQUH01000016.1	GCF_044590125.1	redundant
NZ_CP172446.1	GCF_044590815.1	dereplication_representative
NZ_JBIUAN010000004.1	GCF_044593055.1	dereplication_representative
NZ_JBIUAW010000014.1	GCF_044593195.1	dereplication_representative
NZ_JBIUAW010000020.1	GCF_044593195.1	dereplication_representative
NZ_JBIUCB010000001.1	GCF_044593455.1	dereplication_representative
NZ_JBIUCB010000002.1	GCF_044593455.1	dereplication_representative
NZ_JBIUCC010000016.1	GCF_044593495.1	dereplication_representative
NZ_JBFAXO010000029.1	GCF_044593495.1	redundant
NZ_JBIUCI010000003.1	GCF_044593635.1	dereplication_representative
NZ_JBIURL010000004.1	GCF_044740805.1	dereplication_representative
NZ_JBIURJ010000035.1	GCF_044740825.1	dereplication_representative
NZ_JBIBKY010000003.1	GCF_044740825.1	redundant
NZ_JBIURQ010000012.1	GCF_044740925.1	dereplication_representative
NZ_JBIURR010000005.1	GCF_044740945.1	dereplication_representative
NZ_JBIURX010000002.1	GCF_044741085.1	dereplication_representative
NZ_JBIUXV010000005.1	GCF_044741085.1	redundant
NZ_JBIURY010000001.1	GCF_044741105.1	dereplication_representative
NZ_JBIRXH010000009.1	GCF_044741105.1	redundant
NZ_JBHWAT010000071.1	GCF_044741105.1	redundant
NZ_JBHWBG010000009.1	GCF_044741105.1	redundant
NZ_JBHWBO010000064.1	GCF_044741105.1	redundant
NZ_JBHWAW010000277.1	GCF_044741105.1	redundant
NZ_JBHVDQ010000465.1	GCF_044741105.1	redundant
NZ_JBIUSD010000003.1	GCF_044741185.1	dereplication_representative
NZ_JBIUSD010000005.1	GCF_044741185.1	dereplication_representative
NZ_JBIBFQ010000002.1	GCF_044741185.1	redundant
NZ_JBIBFQ010000007.1	GCF_044741185.1	redundant
NZ_JBIUXT010000005.1	GCF_044741185.1	redundant
NZ_JBIUXT010000001.1	GCF_044741185.1	redundant
NZ_JBIVOA010000011.1	GCF_044741185.1	redundant
NZ_JBIVOA010000010.1	GCF_044741185.1	redundant
NZ_JBIVIV010000001.1	GCF_044741185.1	redundant
NZ_JBIVIV010000005.1	GCF_044741185.1	redundant
NZ_JBEYGR010000016.1	GCF_044741185.1	redundant
NZ_JBEYGR010000024.1	GCF_044741185.1	redundant
NZ_JBEXNE010000006.1	GCF_044741185.1	redundant
NZ_JBEXNE010000003.1	GCF_044741185.1	redundant
NZ_JBIUSJ010000008.1	GCF_044741285.1	dereplication_representative
NZ_JBIUSO010000002.1	GCF_044741405.1	dereplication_representative
NZ_JBIUSW010000003.1	GCF_044741525.1	dereplication_representative
NZ_JBIUTU010000007.1	GCF_044741525.1	redundant
NC_021177.1	GCF_044741525.1	redundant
NZ_JBIUTC010000020.1	GCF_044741665.1	dereplication_representative
NZ_JBIUVU010000026.1	GCF_044741665.1	redundant
NZ_JBICVK010000026.1	GCF_044741665.1	redundant
NZ_JBIUTB010000002.1	GCF_044741685.1	dereplication_representative
NZ_JBIUTD010000004.1	GCF_044741705.1	dereplication_representative
NZ_JBIUTD010000015.1	GCF_044741705.1	dereplication_representative
NZ_JBIUTF010000006.1	GCF_044741745.1	dereplication_representative
NZ_JBIUTI010000006.1	GCF_044741785.1	dereplication_representative
NZ_JBIUTV010000006.1	GCF_044742045.1	dereplication_representative
NZ_JBITSC010000009.1	GCF_044742045.1	redundant
NZ_JBFBDS010000009.1	GCF_044742045.1	redundant
NZ_JBIVOK010000002.1	GCF_044742045.1	redundant
NZ_JBIWJN010000011.1	GCF_044742045.1	redundant
NZ_JBFBET010000006.1	GCF_044742045.1	redundant
NZ_JBIURO010000002.1	GCF_044742045.1	redundant
NZ_JBFBAI010000022.1	GCF_044742045.1	redundant
NZ_JBFBDL010000010.1	GCF_044742045.1	redundant
NZ_JBIUTS010000008.1	GCF_044742085.1	dereplication_representative
NZ_JBIBHC010000035.1	GCF_044742085.1	redundant
NZ_JBIUTY010000002.1	GCF_044742125.1	dereplication_representative
NZ_JBIBFG010000003.1	GCF_044742125.1	redundant
NZ_JBIVJM010000012.1	GCF_044742125.1	redundant
NZ_JBIVHX010000004.1	GCF_044742125.1	redundant
NZ_JBIBCW010000003.1	GCF_044742125.1	redundant
NZ_JBIBGV010000002.1	GCF_044742125.1	redundant
NZ_JBIUUB010000011.1	GCF_044742165.1	dereplication_representative
NZ_JBIUUC010000006.1	GCF_044742205.1	dereplication_representative
NZ_JBEZKD010000022.1	GCF_044742205.1	redundant
NZ_JBIUUH010000020.1	GCF_044742355.1	dereplication_representative
NZ_JBHXJH010000062.1	GCF_044742355.1	redundant
NZ_JBHXJI010000028.1	GCF_044742355.1	redundant
NZ_JBIUUO010000001.1	GCF_044742455.1	dereplication_representative
NZ_JBEPGE010000007.1	GCF_044742455.1	readded_by_cluster_content
NZ_JBIUXE010000015.1	GCF_044742455.1	redundant
NZ_JOFC01000029.1	GCF_044742455.1	redundant
NZ_JOAZ01000018.1	GCF_044742455.1	redundant
NZ_JBIRMF010000001.1	GCF_044742455.1	redundant
NZ_JBIUUU010000019.1	GCF_044742595.1	dereplication_representative
NZ_JBIUUW010000003.1	GCF_044742625.1	dereplication_representative
NZ_JBFALY010000018.1	GCF_044742625.1	redundant
NZ_JBIUWF010000006.1	GCF_044743345.1	dereplication_representative
NZ_JBHWAY010000070.1	GCF_044743345.1	redundant
NZ_JBIUXI010000003.1	GCF_044743945.1	dereplication_representative
NZ_JBIUXI010000006.1	GCF_044743945.1	dereplication_representative
NZ_JAHTKP010000001.1	GCF_044743945.1	readded_by_cluster_content
NZ_JAHTKP010000004.1	GCF_044743945.1	redundant
NZ_JBIUXN010000008.1	GCF_044744005.1	dereplication_representative
NZ_JBIUXR010000007.1	GCF_044744085.1	dereplication_representative
NZ_JBHWIP010000174.1	GCF_044744085.1	redundant
NZ_JBIUYE010000010.1	GCF_044744365.1	dereplication_representative
NZ_JBIUZA010000031.1	GCF_044744825.1	dereplication_representative
NZ_JBIUZF010000005.1	GCF_044744865.1	dereplication_representative
NZ_JBIBJS010000005.1	GCF_044744865.1	redundant
NZ_JBIVAP010000009.1	GCF_044745605.1	dereplication_representative
NZ_JBIBER010000001.1	GCF_044745605.1	redundant
NZ_JBIVTQ010000006.1	GCF_044745605.1	redundant
NZ_JBFLVG010000310.1	GCF_044745605.1	redundant
NZ_JBIVAR010000017.1	GCF_044745665.1	dereplication_representative
NZ_JBIVAU010000003.1	GCF_044745705.1	dereplication_representative
NZ_JBEXOW010000022.1	GCF_044745705.1	redundant
NZ_JBIVBH010000019.1	GCF_044745985.1	dereplication_representative
NZ_JBFBOK010000020.1	GCF_044745985.1	redundant
NZ_JBIDAY010000016.1	GCF_044745985.1	redundant
NZ_JBIUSN010000020.1	GCF_044745985.1	redundant
NZ_JBIUYP010000021.1	GCF_044745985.1	redundant
NZ_JBIUVB010000016.1	GCF_044745985.1	redundant
NZ_JBIVLJ010000019.1	GCF_044745985.1	redundant
NZ_JBIWGR010000022.1	GCF_044745985.1	redundant
NZ_JBIUTA010000012.1	GCF_044745985.1	redundant
NZ_JBIVGW010000076.1	GCF_044745985.1	redundant
NZ_JBIURM010000018.1	GCF_044745985.1	redundant
NZ_JBFBOL010000056.1	GCF_044745985.1	redundant
NZ_JBIVAZ010000017.1	GCF_044745985.1	redundant
NZ_JBEYLF010000045.1	GCF_044745985.1	redundant
NZ_JAQYXJ010000411.1	GCF_044745985.1	redundant
NZ_JBEYYK010000027.1	GCF_044745985.1	redundant
NZ_JBEUOX010000042.1	GCF_044745985.1	redundant
NZ_JBIVBL010000009.1	GCF_044746065.1	dereplication_representative
NZ_JBIUBD010000013.1	GCF_044746065.1	redundant
NZ_LLZN01000013.1	GCF_044746065.1	redundant
NZ_LLZM01000108.1	GCF_044746065.1	redundant
NZ_JBIVBU010000001.1	GCF_044746245.1	dereplication_representative
NZ_JBEXIZ010000045.1	GCF_044746245.1	readded_by_cluster_content
NZ_JBIUSB010000012.1	GCF_044746245.1	redundant
NZ_JBITKF010000005.1	GCF_044746245.1	redundant
NZ_JBIAFY010000002.1	GCF_044746245.1	redundant
NZ_MUYY01000046.1	GCF_044746245.1	redundant
NZ_JBEYIB010000026.1	GCF_044746245.1	redundant
NZ_JAJSYZ010000040.1	GCF_044746245.1	redundant
NZ_CP109205.1	GCF_044746245.1	redundant
NZ_JOCE01000030.1	GCF_044746245.1	redundant
NZ_JAMQUP010000001.1	GCF_044746245.1	redundant
NZ_JARAXW010000008.1	GCF_044746245.1	redundant
NZ_JBIVDC010000005.1	GCF_044746905.1	dereplication_representative
NZ_JBIVEZ010000010.1	GCF_044746905.1	redundant
NZ_JBIVDF010000002.1	GCF_044746955.1	dereplication_representative
NZ_BDHJ01000008.1	GCF_044746955.1	redundant
NZ_JBIVDI010000020.1	GCF_044747065.1	dereplication_representative
NZ_JBIVDJ010000020.1	GCF_044747065.1	redundant
NZ_JBFBJS010000052.1	GCF_044747065.1	redundant
NZ_JBIVDL010000001.1	GCF_044747105.1	dereplication_representative
NZ_JBIVDO010000002.1	GCF_044747195.1	dereplication_representative
NZ_JBIVDR010000011.1	GCF_044747225.1	dereplication_representative
NZ_JBIVDS010000011.1	GCF_044747265.1	dereplication_representative
NZ_JBIVDU010000011.1	GCF_044747275.1	dereplication_representative
NZ_JAIUKD010000010.1	GCF_044747275.1	redundant
NZ_JBIVDZ010000001.1	GCF_044747345.1	dereplication_representative
NZ_JBIVEH010000001.1	GCF_044747345.1	redundant
NZ_JBEXXB010000003.1	GCF_044747345.1	redundant
NZ_JBIVEF010000008.1	GCF_044747465.1	dereplication_representative
NZ_JBIWGO010000009.1	GCF_044747465.1	redundant
NZ_JBEOTM010000028.1	GCF_044747465.1	redundant
NZ_JBIVEG010000018.1	GCF_044747545.1	dereplication_representative
NZ_JBIVEG010000048.1	GCF_044747545.1	dereplication_representative
NZ_JBIVEM010000003.1	GCF_044747625.1	dereplication_representative
NZ_JBIVES010000037.1	GCF_044747725.1	dereplication_representative
NZ_JBIVES010000036.1	GCF_044747725.1	dereplication_representative
NZ_JBIRHE010000033.1	GCF_044747725.1	redundant
NZ_JBIRHE010000032.1	GCF_044747725.1	redundant
NZ_JAMYEJ010000024.1	GCF_044747725.1	redundant
NZ_JBIVFD010000002.1	GCF_044747965.1	dereplication_representative
NZ_JBIVFF010000023.1	GCF_044748025.1	dereplication_representative
NZ_JBIDAZ010000011.1	GCF_044748025.1	redundant
NZ_JBEZHP010000032.1	GCF_044748025.1	redundant
NZ_JBIVFK010000073.1	GCF_044748165.1	dereplication_representative
NZ_JBIVFI010000003.1	GCF_044748165.1	redundant
NZ_JBIVFO010000015.1	GCF_044748225.1	dereplication_representative
NZ_JBIVGK010000005.1	GCF_044748645.1	dereplication_representative
NZ_JBIVHN010000001.1	GCF_044749245.1	dereplication_representative
NZ_JBIVHU010000011.1	GCF_044749345.1	dereplication_representative
NZ_JBIVHS010000003.1	GCF_044749365.1	dereplication_representative
NZ_JBIVHS010000045.1	GCF_044749365.1	dereplication_representative
NZ_JBIVHS010000001.1	GCF_044749365.1	dereplication_representative
NZ_JBIVIL010000008.1	GCF_044749705.1	dereplication_representative
NZ_JBIVIL010000005.1	GCF_044749705.1	dereplication_representative
NZ_JBIVIM010000002.1	GCF_044749725.1	dereplication_representative
NZ_JBEYJK010000005.1	GCF_044749725.1	readded_by_cluster_content
NZ_JBIAXR010000006.1	GCF_044749725.1	redundant
NZ_JBIVLY010000002.1	GCF_044749725.1	redundant
NZ_RWGV01000050.1	GCF_044749725.1	redundant
NZ_JBIVIR010000022.1	GCF_044749825.1	dereplication_representative
NZ_JBIVJQ010000009.1	GCF_044750305.1	dereplication_representative
NZ_JBIVKU010000008.1	GCF_044750305.1	redundant
NZ_JBIVKB010000003.1	GCF_044750545.1	dereplication_representative
NZ_JBIVKI010000001.1	GCF_044750665.1	dereplication_representative
NZ_JBIBIL010000001.1	GCF_044750665.1	redundant
NZ_JBIVKH010000026.1	GCF_044750685.1	dereplication_representative
NZ_JBIVKL010000021.1	GCF_044750745.1	dereplication_representative
NZ_JBIUXL010000019.1	GCF_044750745.1	redundant
NZ_JBIVME010000019.1	GCF_044750745.1	redundant
NZ_JBIUYN010000025.1	GCF_044750745.1	redundant
NZ_JBIUYJ010000028.1	GCF_044750745.1	redundant
NZ_JBIUUR010000021.1	GCF_044750745.1	redundant
NZ_JBIURP010000016.1	GCF_044750745.1	redundant
NZ_JBIUYG010000016.1	GCF_044750745.1	redundant
NZ_JBIVKM010000003.1	GCF_044750765.1	dereplication_representative
NZ_JBIVKM010000033.1	GCF_044750765.1	dereplication_representative
NZ_JBIVKO010000003.1	GCF_044750805.1	dereplication_representative
NZ_FMCE01000084.1	GCF_044750805.1	redundant
NZ_FMCY01000029.1	GCF_044750805.1	redundant
NZ_WWIY01000033.1	GCF_044750805.1	redundant
NZ_JBIVKQ010000006.1	GCF_044750845.1	dereplication_representative
NZ_JBIVKS010000006.1	GCF_044750865.1	dereplication_representative
NZ_JBIVUS010000001.1	GCF_044750865.1	redundant
NZ_MUML01000033.1	GCF_044750865.1	redundant
NZ_BAAASP010000007.1	GCF_044750865.1	redundant
NZ_JBEYFM010000129.1	GCF_044750865.1	redundant
NZ_JBIVKR010000005.1	GCF_044750885.1	dereplication_representative
NZ_JBIVKR010000002.1	GCF_044750885.1	dereplication_representative
NZ_JBIVKV010000022.1	GCF_044750985.1	dereplication_representative
NZ_JBIVLB010000017.1	GCF_044751045.1	dereplication_representative
NZ_BAAAXE010000003.1	GCF_044751045.1	redundant
NZ_JBIVLM010000028.1	GCF_044751285.1	dereplication_representative
NZ_JBIVLR010000005.1	GCF_044752625.1	dereplication_representative
NZ_JBEZWA010000017.1	GCF_044752625.1	readded_by_cluster_content
NZ_JBIBWM010000007.1	GCF_044752625.1	redundant
NZ_JBIVLS010000019.1	GCF_044752665.1	dereplication_representative
NZ_JBIVLT010000017.1	GCF_044752705.1	dereplication_representative
NZ_JBIVLX010000006.1	GCF_044752705.1	redundant
NZ_JBIVIT010000017.1	GCF_044752705.1	redundant
NZ_JBFBHZ010000005.1	GCF_044752705.1	redundant
NZ_JBFBHX010000106.1	GCF_044752705.1	redundant
NZ_JBIBHI010000006.1	GCF_044752705.1	redundant
NZ_JBIVLV010000001.1	GCF_044752725.1	dereplication_representative
NZ_JBEXFI010000007.1	GCF_044752725.1	redundant
NZ_JBIVMA010000033.1	GCF_044752845.1	dereplication_representative
NZ_JBIVMK010000007.1	GCF_044753105.1	dereplication_representative
NZ_JBIVNB010000003.1	GCF_044753345.1	dereplication_representative
NZ_JBIVNB010000010.1	GCF_044753345.1	dereplication_representative
NZ_JBIVMZ010000007.1	GCF_044753355.1	dereplication_representative
NZ_JBIVNI010000007.1	GCF_044753525.1	dereplication_representative
NZ_JBIVNL010000023.1	GCF_044753545.1	dereplication_representative
NZ_JBIVNO010000014.1	GCF_044753645.1	dereplication_representative
NZ_JBIVNO010000001.1	GCF_044753645.1	dereplication_representative
NZ_JBIVNX010000019.1	GCF_044753805.1	dereplication_representative
NZ_JBIVNW010000005.1	GCF_044753825.1	dereplication_representative
NZ_JNZS01000004.1	GCF_044753825.1	redundant
NZ_JBIAZM010000004.1	GCF_044753825.1	redundant
NZ_JAGPXU010000023.1	GCF_044753825.1	redundant
NZ_JBEXXF010000001.1	GCF_044753825.1	redundant
NZ_JBEZFX010000012.1	GCF_044753825.1	redundant
NZ_JBEZDH010000005.1	GCF_044753825.1	redundant
NZ_JBIVNY010000001.1	GCF_044753845.1	dereplication_representative
NZ_JBIVON010000022.1	GCF_044754145.1	dereplication_representative
NZ_JBIVOS010000022.1	GCF_044754245.1	dereplication_representative
NZ_JBIVND010000024.1	GCF_044754245.1	redundant
NZ_JBIUTN010000014.1	GCF_044754245.1	redundant
NZ_JBIUSE010000014.1	GCF_044754245.1	redundant
NZ_JBIVAJ010000018.1	GCF_044754245.1	redundant
NZ_JBIVIJ010000019.1	GCF_044754245.1	redundant
NZ_JBIURW010000018.1	GCF_044754245.1	redundant
NZ_JBIUXC010000017.1	GCF_044754245.1	redundant
NZ_JBIUSP010000037.1	GCF_044754245.1	redundant
NZ_JBIUSM010000021.1	GCF_044754245.1	redundant
NZ_JBEUOY010000050.1	GCF_044754245.1	redundant
NZ_JBIVOT010000033.1	GCF_044754305.1	dereplication_representative
NZ_JBIVOX010000029.1	GCF_044754345.1	dereplication_representative
NZ_JBIVOZ010000001.1	GCF_044754365.1	dereplication_representative
NZ_JBIVOZ010000005.1	GCF_044754365.1	dereplication_representative
NZ_JBIVPD010000016.1	GCF_044754465.1	dereplication_representative
NZ_JBFBFD010000032.1	GCF_044754465.1	redundant
NZ_JBIVPH010000001.1	GCF_044754545.1	dereplication_representative
NZ_JBIVPJ010000008.1	GCF_044754585.1	dereplication_representative
NZ_JBIVPU010000022.1	GCF_044754805.1	dereplication_representative
NZ_JBIVPU010000018.1	GCF_044754805.1	dereplication_representative
NZ_JBIVPV010000018.1	GCF_044754825.1	dereplication_representative
NZ_JBIVPV010000013.1	GCF_044754825.1	dereplication_representative
NZ_JBFAVG010000038.1	GCF_044754825.1	redundant
NZ_JBFAVG010000016.1	GCF_044754825.1	redundant
NZ_JBIVPW010000032.1	GCF_044754885.1	dereplication_representative
NZ_JBIVLN010000038.1	GCF_044754885.1	redundant
NZ_JBIVLK010000031.1	GCF_044754885.1	redundant
NZ_JBIUTE010000027.1	GCF_044754885.1	redundant
NZ_JBIWHU010000057.1	GCF_044754885.1	redundant
NZ_JBIUTG010000030.1	GCF_044754885.1	redundant
NZ_JBIVPX010000012.1	GCF_044754905.1	dereplication_representative
NZ_JBIVQO010000013.1	GCF_044755265.1	dereplication_representative
NZ_JBIVQX010000014.1	GCF_044755385.1	dereplication_representative
NZ_JBIVRV010000002.1	GCF_044755865.1	dereplication_representative
NZ_JBIVSV010000004.1	GCF_044756385.1	dereplication_representative
NZ_JBFBDF010000003.1	GCF_044756385.1	redundant
NZ_JBIVTJ010000031.1	GCF_044756665.1	dereplication_representative
NZ_CP108148.1	GCF_044756665.1	redundant
NZ_JBIRUM010000001.1	GCF_044756665.1	redundant
