db_id	query	scaff	strand	coords	db	crossref_id	crossref_method	name	taxon_name	taxon_id	evalue	score	seqid	qcov	tcov
WP_092640488.1	ctg16_40	NZ_FNID01000019.1	-	22067..23434	local	WP_092640488.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900103835.1	258515	3.617e-52	2289	54.7	95.3	97.8
WP_092640500.1	ctg16_38	NZ_FNID01000019.1	-	24787..25923	local	WP_092640500.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900103835.1	258515	1.055e-47	1973	50.1	97.3	98.7
WP_092640503.1	ctg16_37	NZ_FNID01000019.1	-	25936..26967	local	WP_092640503.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900103835.1	258515	3.094e-48	1991	56.2	100.0	100.0
WP_216570873.1	ctg16_40	NZ_JAHLPP010000001.1	-	938278..939639	local	WP_216570873.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_018917965.1	2841531	1.928e-49	2174	51.7	97.39999999999999	100.0
WP_216570878.1	ctg16_38	NZ_JAHLPP010000001.1	-	940993..942123	local	WP_216570878.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_018917965.1	2841531	1.804e-49	2043	52.1	97.3	99.2
WP_216570880.1	ctg16_37	NZ_JAHLPP010000001.1	-	942701..943744	local	WP_216570880.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_018917965.1	2841531	2.531e-49	2034	60.0	99.7	98.0
WP_235380400.1	ctg16_40	NZ_JADYTU010000007.1	-	64823..66241	local	WP_235380400.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_021531375.1	1870988	2.532e-49	2169	53.7	95.89999999999999	94.69999999999999
WP_235380403.1	ctg16_38	NZ_JADYTU010000007.1	-	67454..68596	local	WP_235380403.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_021531375.1	1870988	2.872e-49	2035	50.2	98.7	98.9
WP_235380406.1	ctg16_37	NZ_JADYTU010000007.1	-	68878..69927	local	WP_235380406.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_021531375.1	1870988	1.259e-49	2046	59.5	99.7	97.1
WP_186906491.1	ctg16_40	NZ_JACOPP010000002.1	-	150541..151902	local	WP_186906491.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014287895.1	2763053	5.491e-50	2197	52.1	97.39999999999999	100.0
WP_186906494.1	ctg16_38	NZ_JACOPP010000002.1	-	153131..154261	local	WP_186906494.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014287895.1	2763053	1.804e-49	2043	51.2	97.3	99.2
WP_186906602.1	ctg16_37	NZ_JACOPP010000002.1	-	155178..156233	local	WP_186906602.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014287895.1	2763053	1.085e-48	2009	58.5	99.7	96.89999999999999
WP_251318156.1	ctg16_40	NZ_CALPCP010000015.1	-	57561..58979	local	WP_251318156.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_943192995.1	2941327	5.799e-50	2196	53.0	95.89999999999999	95.1
WP_251318139.1	ctg16_38	NZ_CALPCP010000015.1	-	61126..62265	local	WP_251318139.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_943192995.1	2941327	2.872e-49	2035	51.5	98.7	99.2
WP_251318142.1	ctg16_37	NZ_CALPCP010000015.1	-	63113..64144	local	WP_251318142.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_943192995.1	2941327	7.65e-49	2015	57.8	99.7	98.8
WP_084235510.1	ctg16_40	NZ_FWXW01000010.1	-	6030..7385	local	WP_084235510.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900176335.1	1122930	2.055e-50	2215	50.6	97.8	100.0
WP_084235440.1	ctg16_38	NZ_FWXW01000010.1	-	8802..9941	local	WP_084235440.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900176335.1	1122930	2.328e-48	1999	50.2	98.4	99.5
WP_084235441.1	ctg16_37	NZ_FWXW01000010.1	-	9970..10995	local	WP_084235441.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900176335.1	1122930	3.386e-49	2029	58.6	100.0	100.0
WP_012448225.1	ctg16_40	NC_010718.1	-	1852974..1854443	local	WP_012448225.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_000020005.1	457570	6.449e-44	1941	39.7	97.0	95.7
WP_012448230.1	ctg16_38	NC_010718.1	-	1855913..1857025	local	WP_012448230.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_000020005.1	457570	3.281e-56	2310	63.1	98.1	99.7
WP_012448232.1	ctg16_37	NC_010718.1	-	1857818..1858849	local	WP_012448232.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_000020005.1	457570	3.094e-48	1991	56.3	99.7	99.4
WP_066459530.1	ctg16_37	NZ_FKLA01000009.1	+	1860070..1861098	local	WP_066459530.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900078395.1	1720200	1.326e-47	1966	58.1	100.0	100.0
WP_066459532.1	ctg16_38	NZ_FKLA01000009.1	+	1861111..1862241	local	WP_066459532.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900078395.1	1720200	3.183e-47	1954	48.1	97.1	98.9
WP_066459539.1	ctg16_40	NZ_FKLA01000009.1	+	1863417..1864784	local	WP_066459539.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900078395.1	1720200	6.658e-53	2320	54.8	96.3	100.0
WP_186564448.1	ctg16_37	NZ_JACOEA010000001.1	+	380999..382021	local	WP_186564448.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014281125.1	2986526	5.869e-48	1980	57.5	99.7	99.7
WP_186564450.1	ctg16_38	NZ_JACOEA010000001.1	+	383484..384614	local	WP_186564450.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014281125.1	2986526	1.43e-49	2047	52.8	96.5	98.4
WP_186564454.1	ctg16_40	NZ_JACOEA010000001.1	+	385851..387212	local	WP_186564454.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014281125.1	2986526	2.421e-50	2212	52.7	96.8	99.3
WP_087259177.1	ctg16_40	NZ_NFGZ01000003.1	-	187253..188632	local	WP_087259177.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002159175.1	1965666	2.983e-49	2166	51.1	97.8	100.0
WP_087259179.1	ctg16_38	NZ_NFGZ01000003.1	-	189810..190940	local	WP_087259179.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002159175.1	1965666	8.665e-49	2016	51.4	97.3	99.2
WP_087259185.1	ctg16_37	NZ_NFGZ01000003.1	-	194859..195884	local	WP_087259185.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002159175.1	1965666	1.057e-49	2049	59.1	99.7	99.7
WP_092751774.1	ctg16_40	NZ_FOCG01000001.1	-	784840..786207	local	WP_092751774.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900110045.1	474960	2.468e-52	2296	53.9	97.2	100.0
WP_092751782.1	ctg16_38	NZ_FOCG01000001.1	-	787564..788697	local	WP_092751782.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900110045.1	474960	3.374e-47	1953	47.1	98.7	99.5
WP_092751787.1	ctg16_37	NZ_FOCG01000001.1	-	789307..790374	local	WP_092751787.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900110045.1	474960	5.869e-48	1980	58.4	99.4	96.3
WP_087393996.1	ctg16_40	NZ_NFMA01000005.1	-	42490..43908	local	WP_087393996.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_002161175.1	1965538	1.481e-50	2221	54.0	97.39999999999999	96.0
WP_087394000.1	ctg16_38	NZ_NFMA01000005.1	-	45133..46272	local	WP_087394000.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_002161175.1	1965538	3.927e-48	1990	49.7	98.7	99.2
WP_087394205.1	ctg16_37	NZ_NFMA01000005.1	-	46340..47389	local	WP_087394205.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_002161175.1	1965538	7.65e-49	2015	57.8	99.7	97.1
WP_235370274.1	ctg16_37	NZ_JADYUM010000003.1	+	55199..56248	local	WP_235370274.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_021531815.1	1870988	5.718e-49	2020	59.5	99.7	97.1
WP_235370279.1	ctg16_38	NZ_JADYUM010000003.1	+	56530..57672	local	WP_235370279.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_021531815.1	1870988	1.845e-48	2003	50.1	98.9	99.7
WP_235370284.1	ctg16_40	NZ_JADYUM010000003.1	+	58861..60282	local	WP_235370284.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_021531815.1	1870988	5.491e-50	2197	52.7	97.0	95.6
WP_079700039.1	ctg16_40	NZ_CABMKD010000012.1	-	1599551..1600921	local	WP_079700039.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_902386815.1	1841868	3.041e-51	2250	52.3	95.5	97.8
WP_079700043.1	ctg16_38	NZ_CABMKD010000012.1	-	1602214..1603344	local	WP_079700043.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_902386815.1	1841868	8.862e-48	1976	48.8	97.6	99.5
WP_079700045.1	ctg16_37	NZ_CABMKD010000012.1	-	1604015..1605064	local	WP_079700045.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_902386815.1	1841868	2.919e-48	1992	57.5	99.4	97.1
WP_204721019.1	ctg16_40	NZ_JACSNR010000007.1	-	10409..11785	local	WP_204721019.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_016901815.1	474960	4.456e-51	2243	52.0	96.8	100.0
WP_177502276.1	ctg16_38	NZ_JACSNR010000007.1	-	13017..14147	local	WP_177502276.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_016901815.1	474960	6.627e-48	1981	48.6	97.1	98.9
WP_204721023.1	ctg16_37	NZ_JACSNR010000007.1	-	14150..15196	local	WP_204721023.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_016901815.1	474960	2.919e-48	1992	57.6	99.7	97.7
WP_101550654.1	ctg16_40	NZ_LT962687.1	-	1490995..1492359	local	WP_101550654.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900199635.1	1673720	6.594e-52	2278	54.0	96.3	100.0
WP_101550662.1	ctg16_38	NZ_LT962687.1	-	1493588..1494718	local	WP_101550662.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900199635.1	1673720	1.887e-47	1963	50.5	97.1	98.9
WP_101550664.1	ctg16_37	NZ_LT962687.1	-	1495025..1496056	local	WP_101550664.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900199635.1	1673720	8.822e-48	1973	58.1	100.0	99.7
WP_241078006.1	ctg16_40	NZ_CP054394.1	-	1661750..1663168	local	WP_241078006.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_022539405.1	2742683	5.527e-45	1986	41.8	97.0	98.1
WP_241078012.1	ctg16_38	NZ_CP054394.1	-	1664872..1665993	local	WP_241078012.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_022539405.1	2742683	1.435e-54	2245	62.9	98.1	99.7
WP_241078013.1	ctg16_37	NZ_CP054394.1	-	1666049..1667083	local	WP_241078013.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_022539405.1	2742683	5.224e-48	1982	55.9	99.7	99.7
WP_008980861.1	ctg16_40	NZ_JBHEVB010000002.1	-	8990..10405	local	WP_008980861.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_041925195.1	3342383	3.359e-50	2206	52.7	98.1	96.39999999999999
WP_151075927.1	ctg16_38	NZ_JBHEVB010000002.1	-	11605..12744	local	WP_151075927.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_041925195.1	3342383	9.733e-49	2014	50.0	98.7	99.2
WP_374736712.1	ctg16_37	NZ_JBHEVB010000002.1	-	12761..13786	local	WP_374736712.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_041925195.1	3342383	3.684e-48	1988	59.4	99.7	99.7
WP_161844889.1	ctg16_40	NZ_QWEK01000015.1	-	70644..72005	local	WP_161844889.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_009935845.1	2304577	1.315e-49	2181	52.3	97.39999999999999	100.0
WP_161844892.1	ctg16_38	NZ_QWEK01000015.1	-	73291..74421	local	WP_161844892.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_009935845.1	2304577	1.845e-48	2003	51.7	97.3	99.2
WP_161844894.1	ctg16_37	NZ_QWEK01000015.1	-	74876..75922	local	WP_161844894.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_009935845.1	2304577	5.395e-49	2021	56.1	99.7	97.7
WP_006875274.1	ctg16_37	NZ_QVME01000001.1	+	327244..328272	local	WP_006875274.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_003435515.1	169435	4.139e-48	1986	57.0	100.0	100.0
WP_006875275.1	ctg16_38	NZ_QVME01000001.1	+	328308..329438	local	WP_006875275.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_003435515.1	169435	3.79e-47	1951	48.8	97.6	99.2
WP_117546028.1	ctg16_40	NZ_QVME01000001.1	+	330676..332055	local	WP_117546028.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_003435515.1	169435	1.965e-51	2258	51.9	97.2	100.0
WP_289517986.1	ctg16_40	NZ_JAUDDJ010000002.1	-	5270..6685	local	WP_289517986.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_030372275.1	1870988	2.171e-50	2214	52.9	97.6	96.0
WP_289517989.1	ctg16_38	NZ_JAUDDJ010000002.1	-	7883..9022	local	WP_289517989.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_030372275.1	1870988	4.162e-48	1989	49.2	98.7	99.2
WP_289517990.1	ctg16_37	NZ_JAUDDJ010000002.1	-	9038..10063	local	WP_289517990.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_030372275.1	1870988	3.279e-48	1990	58.8	99.7	99.7
WP_340039477.1	ctg16_37	NZ_JBBHLB010000001.1	+	328751..329776	local	WP_340039477.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_037572415.1	3133422	7.218e-49	2016	61.1	99.7	99.7
WP_340039329.1	ctg16_38	NZ_JBBHLB010000001.1	+	334894..336024	local	WP_340039329.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_037572415.1	3133422	4.07e-49	2029	51.2	97.3	99.2
WP_340039331.1	ctg16_40	NZ_JBBHLB010000001.1	+	337267..338646	local	WP_340039331.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_037572415.1	3133422	1.047e-48	2143	51.9	97.8	100.0
WP_209343424.1	ctg16_40	NZ_JADKZI010000002.1	-	453445..454824	local	WP_209343424.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_017811815.1	2785133	2.249e-48	2129	51.7	97.8	100.0
WP_209343426.1	ctg16_38	NZ_JADKZI010000002.1	-	456051..457181	local	WP_209343426.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_017811815.1	2785133	3.226e-49	2033	51.7	97.3	99.2
WP_209343751.1	ctg16_37	NZ_JADKZI010000002.1	-	462538..463563	local	WP_209343751.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_017811815.1	2785133	4.274e-49	2025	61.1	99.7	99.7
WP_186918359.1	ctg16_40	NZ_JACOPQ010000002.1	-	43200..44543	local	WP_186918359.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014287675.1	2763052	2.825e-49	2167	53.4	97.39999999999999	100.0
WP_186918360.1	ctg16_38	NZ_JACOPQ010000002.1	-	45954..47084	local	WP_186918360.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014287675.1	2763052	7.714e-49	2018	52.2	97.3	99.2
WP_186918364.1	ctg16_37	NZ_JACOPQ010000002.1	-	53202..54227	local	WP_186918364.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_014287675.1	2763052	1.832e-48	2000	57.6	99.7	99.7
WP_101911441.1	ctg16_40	NZ_FYDE01000005.1	-	1921900..1923264	local	WP_101911441.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900186535.1	1944642	4.923e-50	2199	53.6	96.1	99.6
WP_101911445.1	ctg16_38	NZ_FYDE01000005.1	-	1924444..1925574	local	WP_101911445.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900186535.1	1944642	2.674e-47	1957	50.2	97.1	98.9
WP_101911446.1	ctg16_37	NZ_FYDE01000005.1	-	1925587..1926615	local	WP_101911446.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_900186535.1	1944642	5.224e-48	1982	56.4	100.0	100.0
WP_212694404.1	ctg16_42	NZ_CP058649.1	-	3813729..3815879	local	WP_212694404.1	local	protein translocase subunit SecD	GCF_018141445.1	1348613	5.865e-32	1650	40.8	100.0	56.99999999999999
WP_212698834.1	ctg16_40	NZ_CP058649.1	-	3816118..3817473	local	WP_212698834.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_018141445.1	1348613	6.488e-56	2447	58.5	97.0	100.0
WP_212694411.1	ctg16_38	NZ_CP058649.1	-	3821575..3822702	local	WP_212694411.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_018141445.1	1348613	1.093e-48	2012	48.8	97.3	99.5
WP_132249968.1	ctg16_38	NZ_SMAL01000001.1	+	69686..70816	local	WP_132249968.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_004342165.1	682400	4.313e-49	2028	49.8	97.3	99.2
WP_132249111.1	ctg16_40	NZ_SMAL01000001.1	+	73299..74651	local	WP_132249111.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_004342165.1	682400	1.319e-55	2434	56.6	96.8	100.0
WP_132249112.1	ctg16_42	NZ_SMAL01000001.1	+	74759..76900	local	WP_132249112.1	local	protein translocase subunit SecD	GCF_004342165.1	682400	1.591e-31	1629	37.3	100.0	57.4
WP_117765987.1	ctg16_42	NZ_QSCM01000004.1	-	152538..154685	local	WP_117765987.1	local	protein translocase subunit SecD	GCF_003463065.1	2292287	1.094e-29	1540	37.6	100.0	57.49999999999999
WP_117765756.1	ctg16_40	NZ_QSCM01000004.1	-	154690..156063	local	WP_117765756.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_003463065.1	2292287	4.192e-56	2455	57.3	97.8	100.0
WP_117765772.1	ctg16_37	NZ_QSCM01000004.1	-	164970..166007	local	WP_117765772.1	local	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	GCF_003463065.1	2292287	1.226e-50	2086	65.5	99.7	98.6
WP_183774868.1	ctg16_42	NZ_JACHFW010000009.1	-	128875..131034	local	WP_183774868.1	local	protein translocase subunit SecD	GCF_014202115.1	673271	9.24e-31	1592	37.5	99.8	57.199999999999996
WP_183774871.1	ctg16_40	NZ_JACHFW010000009.1	-	131041..132408	local	WP_183774871.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014202115.1	673271	2.429e-56	2465	56.9	97.8	100.0
WP_183774883.1	ctg16_38	NZ_JACHFW010000009.1	-	134647..135783	local	WP_183774883.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014202115.1	673271	1.093e-48	2012	50.6	96.8	98.1
WP_249304527.1	ctg16_38	NZ_CP060634.1	-	1424268..1425413	local	WP_249304527.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_014337195.1	2763669	2.072e-48	2001	49.5	96.8	97.39999999999999
WP_249304529.1	ctg16_42	NZ_CP060634.1	-	1425426..1427600	local	WP_249304529.1	local	protein translocase subunit SecD	GCF_014337195.1	2763669	7.846e-30	1547	36.0	99.8	56.49999999999999
WP_249304531.1	ctg16_40	NZ_CP060634.1	-	1427614..1428975	local	WP_249304531.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_014337195.1	2763669	2.888e-57	2504	57.8	97.2	100.0
WP_162990616.1	ctg16_42	NZ_LR026983.1	-	86905..89121	local	WP_162990616.1	local	protein translocase subunit SecD	GCF_900604345.1	2086585	5.592e-32	1651	40.6	100.0	56.00000000000001
WP_122011625.1	ctg16_40	NZ_LR026983.1	-	89219..90580	local	WP_122011625.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_900604345.1	2086585	1.376e-48	2138	47.6	95.5	97.8
WP_243108379.1	ctg16_38	NZ_LR026983.1	-	98436..99548	local	WP_243108379.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_900604345.1	2086585	1.354e-54	2246	62.6	97.6	98.9
WP_118042203.1	ctg16_40	NZ_BQNK01000001.1	+	1171699..1173093	local	WP_118042203.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_022834975.1	154046	3.37e-56	2459	57.9	97.0	100.0
WP_022030651.1	ctg16_42	NZ_BQNK01000001.1	+	1173112..1175286	local	WP_022030651.1	local	protein translocase subunit SecDF	GCF_022834975.1	154046	5.899e-30	1553	37.1	100.0	55.400000000000006
WP_006773646.1	ctg16_38	NZ_BQNK01000001.1	+	1175330..1176472	local	WP_006773646.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_022834975.1	154046	8.665e-49	2016	48.6	97.6	98.4
WP_110325029.1	ctg16_38	NZ_JAQETU010000021.1	-	46809..47951	local	WP_110325029.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_027696135.1	1096246	1.032e-48	2013	49.0	97.3	98.2
WP_270815433.1	ctg16_42	NZ_JAQETU010000021.1	-	47961..50141	local	WP_270815433.1	local	protein translocase subunit SecD	GCF_027696135.1	1096246	7.135e-30	1549	36.7	99.8	54.50000000000001
WP_270815434.1	ctg16_40	NZ_JAQETU010000021.1	-	50160..51554	local	WP_270815434.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_027696135.1	1096246	2.861e-56	2462	57.7	97.0	100.0
WP_107001519.1	ctg16_40	NZ_PYLO01000004.1	+	243048..244451	local	WP_107001519.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_003024715.1	2126740	9.003e-56	2441	57.9	97.0	99.4
WP_107001468.1	ctg16_42	NZ_PYLO01000004.1	+	244471..246633	local	WP_107001468.1	local	protein translocase subunit SecD	GCF_003024715.1	2126740	3.032e-30	1567	36.4	99.8	55.300000000000004
WP_022359869.1	ctg16_38	NZ_PYLO01000004.1	+	246651..247787	local	WP_022359869.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_003024715.1	2126740	1.228e-48	2010	47.2	98.4	99.7
WP_006778821.1	ctg16_40	NZ_CP040506.1	+	4444085..4445476	local	WP_006778821.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_005886215.1	742737	5.817e-56	2449	57.4	96.8	100.0
WP_006778822.1	ctg16_42	NZ_CP040506.1	+	4445494..4447638	local	WP_006778822.1	local	protein translocase subunit SecDF	GCF_005886215.1	742737	5.364e-30	1555	37.1	100.0	56.3
WP_006778823.1	ctg16_38	NZ_CP040506.1	+	4447655..4448800	local	WP_006778823.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_005886215.1	742737	1.228e-48	2010	48.5	98.9	98.7
WP_231062006.1	ctg16_38	NZ_JAJNOR010000002.1	-	153101..154246	local	WP_231062006.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_021044755.1	2897778	2.937e-48	1995	49.1	96.8	97.39999999999999
WP_231062007.1	ctg16_42	NZ_JAJNOR010000002.1	-	154259..156433	local	WP_231062007.1	local	protein translocase subunit SecD	GCF_021044755.1	2897778	9.49e-30	1543	36.0	99.8	56.49999999999999
WP_231062054.1	ctg16_40	NZ_JAJNOR010000002.1	-	156447..157808	local	WP_231062054.1	local	thioether cross-link-forming SCIFF peptide maturase	GCF_021044755.1	2897778	1.407e-56	2475	58.0	97.2	100.0
WP_002601550.1	ctg16_38	NZ_BAABZE010000001.1	-	5323325..5324467	local	WP_002601550.1	local	tRNA guanosine(34) transglycosylase Tgt	GCF_042848345.1	1096246	9.733e-49	2014	49.0	97.3	98.2
WP_055654948.1	ctg16_42	NZ_BAABZE010000001.1	-	5324477..5326657	local	WP_055654948.1	local	protein translocase subunit SecDF	GCF_042848345.1	1096246	8.629e-30	1545	36.7	99.8	54.50000000000001
